Signal Legend:

Key        Signal Name

0        = HSMC_ADC_DB[13..0]
1        = HSMC_ADC_OTR_B
2        = HSMC_ADC_OTR_A

Data Table:

Signals-> 0     1 2 

sample

-13202    10025 0 0 
-13201    10025 0 0 
-13200    10169 0 0 
-13199    10170 0 0 
-13198    10170 0 0 
-13197    10170 0 0 
-13196    12283 0 0 
-13195    10321 0 0 
-13194    10321 0 0 
-13193    10321 0 0 
-13192    10489 0 0 
-13191    10473 0 0 
-13190    10473 0 0 
-13189    10473 0 0 
-13188    10635 0 0 
-13187    10626 0 0 
-13186    10626 0 0 
-13185    10626 0 0 
-13184    11167 0 0 
-13183    10781 0 0 
-13182    10781 0 0 
-13181    10781 0 0 
-13180    10941 0 0 
-13179    10936 0 0 
-13178    10936 0 0 
-13177    10936 0 0 
-13176    11228 0 0 
-13175    11094 0 0 
-13174    11094 0 0 
-13173    11094 0 0 
-13172    11262 0 0 
-13171    11256 0 0 
-13170    11256 0 0 
-13169    11256 0 0 
-13168    12185 0 0 
-13167    11409 0 0 
-13166    11409 0 0 
-13165    11409 0 0 
-13164    11697 0 0 
-13163    11569 0 0 
-13162    11569 0 0 
-13161    11569 0 0 
-13160    11729 0 0 
-13159    11731 0 0 
-13158    11731 0 0 
-13157    11731 0 0 
-13156    12283 0 0 
-13155    11898 0 0 
-13154    11898 0 0 
-13153    11898 0 0 
-13152    12059 0 0 
-13151    12059 0 0 
-13150    12059 0 0 
-13149    12059 0 0 
-13148    8191  0 0 
-13147    6372  0 0 
-13146    6372  0 0 
-13145    6372  0 0 
-13144    6589  0 0 
-13143    6427  0 0 
-13142    6427  0 0 
-13141    6427  0 0 
-13140    6995  0 0 
-13139    6739  0 0 
-13138    6739  0 0 
-13137    6739  0 0 
-13136    7063  0 0 
-13135    7062  0 0 
-13134    7062  0 0 
-13133    7062  0 0 
-13132    8150  0 0 
-13131    7376  0 0 
-13130    7376  0 0 
-13129    7376  0 0 
-13128    7677  0 0 
-13127    7679  0 0 
-13126    7679  0 0 
-13125    7679  0 0 
-13124    8095  0 0 
-13123    7967  0 0 
-13122    7967  0 0 
-13121    7967  0 0 
-13120    14143 0 0 
-13119    8250  0 0 
-13118    8250  0 0 
-13117    8250  0 0 
-13116    8538  0 0 
-13115    8528  0 0 
-13114    8528  0 0 
-13113    8528  0 0 
-13112    9073  0 0 
-13111    8801  0 0 
-13110    8801  0 0 
-13109    8801  0 0 
-13108    9065  0 0 
-13107    9067  0 0 
-13106    9067  0 0 
-13105    9067  0 0 
-13104    10107 0 0 
-13103    9331  0 0 
-13102    9331  0 0 
-13101    9331  0 0 
-13100    9595  0 0 
-13099    9593  0 0 
-13098    9593  0 0 
-13097    9593  0 0 
-13096    10109 0 0 
-13095    9854  0 0 
-13094    9854  0 0 
-13093    9854  0 0 
-13092    10143 0 0 
-13091    10117 0 0 
-13090    10117 0 0 
-13089    10117 0 0 
-13088    12165 0 0 
-13087    10368 0 0 
-13086    10368 0 0 
-13085    10368 0 0 
-13084    10624 0 0 
-13083    10624 0 0 
-13082    10624 0 0 
-13081    10624 0 0 
-13080    11137 0 0 
-13079    10881 0 0 
-13078    10881 0 0 
-13077    10881 0 0 
-13076    11261 0 0 
-13075    11135 0 0 
-13074    11135 0 0 
-13073    11135 0 0 
-13072    12159 0 0 
-13071    11386 0 0 
-13070    11386 0 0 
-13069    11386 0 0 
-13068    11646 0 0 
-13067    11636 0 0 
-13066    11636 0 0 
-13065    11636 0 0 
-13064    6036  0 0 
-13063    6036  0 0 
-13062    6036  0 0 
-13061    6036  0 0 
-13060    8093  0 0 
-13059    6175  0 0 
-13058    6175  0 0 
-13057    6175  0 0 
-13056    6591  0 0 
-13055    6566  0 0 
-13054    6566  0 0 
-13053    6566  0 0 
-13052    7103  0 0 
-13051    6973  0 0 
-13050    6973  0 0 
-13049    6973  0 0 
-13048    8157  0 0 
-13047    7368  0 0 
-13046    7368  0 0 
-13045    7368  0 0 
-13044    7881  0 0 
-13043    7745  0 0 
-13042    7745  0 0 
-13041    7745  0 0 
-13040    7977  0 0 
-13039    8107  0 0 
-13038    8107  0 0 
-13037    8107  0 0 
-13036    16303 0 0 
-13035    8460  0 0 
-13034    8460  0 0 
-13033    8460  0 0 
-13032    9069  0 0 
-13031    8813  0 0 
-13030    8813  0 0 
-13029    8813  0 0 
-13028    9149  0 0 
-13027    9148  0 0 
-13026    9148  0 0 
-13025    9148  0 0 
-13024    10141 0 0 
-13023    9483  0 0 
-13022    9483  0 0 
-13021    9483  0 0 
-13020    10079 0 0 
-13019    9812  0 0 
-13018    9812  0 0 
-13017    9812  0 0 
-13016    10013 0 0 
-13015    10139 0 0 
-13014    10139 0 0 
-13013    10139 0 0 
-13012    12255 0 0 
-13011    10462 0 0 
-13010    10462 0 0 
-13009    10462 0 0 
-13008    10911 0 0 
-13007    10779 0 0 
-13006    10779 0 0 
-13005    10779 0 0 
-13004    11103 0 0 
-13003    11094 0 0 
-13002    11094 0 0 
-13001    11094 0 0 
-13000    12191 0 0 
-12999    11405 0 0 
-12998    11405 0 0 
-12997    11405 0 0 
-12996    11717 0 0 
-12995    11717 0 0 
-12994    11717 0 0 
-12993    11717 0 0 
-12992    7573  0 0 
-12991    6167  0 0 
-12990    6167  0 0 
-12989    6167  0 0 
-12988    6367  0 0 
-12987    6361  0 0 
-12986    6361  0 0 
-12985    6361  0 0 
-12984    6813  0 0 
-12983    6814  0 0 
-12982    6814  0 0 
-12981    6814  0 0 
-12980    7935  0 0 
-12979    7269  0 0 
-12978    7269  0 0 
-12977    7269  0 0 
-12976    7709  0 0 
-12975    7709  0 0 
-12974    7709  0 0 
-12973    7709  0 0 
-12972    8157  0 0 
-12971    8129  0 0 
-12970    8129  0 0 
-12969    8129  0 0 
-12968    14301 0 0 
-12967    8543  0 0 
-12966    8543  0 0 
-12965    8543  0 0 
-12964    9211  0 0 
-12963    8945  0 0 
-12962    8945  0 0 
-12961    8945  0 0 
-12960    9973  0 0 
-12959    9334  0 0 
-12958    9334  0 0 
-12957    9334  0 0 
-12956    9718  0 0 
-12955    9718  0 0 
-12954    9718  0 0 
-12953    9718  0 0 
-12952    10239 0 0 
-12951    10093 0 0 
-12950    10093 0 0 
-12949    10093 0 0 
-12948    12285 0 0 
-12947    10462 0 0 
-12946    10462 0 0 
-12945    10462 0 0 
-12944    10975 0 0 
-12943    10821 0 0 
-12942    10821 0 0 
-12941    10821 0 0 
-12940    11181 0 0 
-12939    11179 0 0 
-12938    11179 0 0 
-12937    11179 0 0 
-12936    12219 0 0 
-12935    11536 0 0 
-12934    11536 0 0 
-12933    11536 0 0 
-12932    5916  0 0 
-12931    6028  0 0 
-12930    6028  0 0 
-12929    6028  0 0 
-12928    8188  0 0 
-12927    6266  0 0 
-12926    6266  0 0 
-12925    6266  0 0 
-12924    6778  0 0 
-12923    6754  0 0 
-12922    6754  0 0 
-12921    6754  0 0 
-12920    7795  0 0 
-12919    7249  0 0 
-12918    7249  0 0 
-12917    7249  0 0 
-12916    7737  0 0 
-12915    7721  0 0 
-12914    7721  0 0 
-12913    7721  0 0 
-12912    8057  0 0 
-12911    8185  0 0 
-12910    8185  0 0 
-12909    8185  0 0 
-12908    14271 0 0 
-12907    8630  0 0 
-12906    8630  0 0 
-12905    8630  0 0 
-12904    9207  0 0 
-12903    9063  0 0 
-12902    9063  0 0 
-12901    9063  0 0 
-12900    9999  0 0 
-12899    9484  0 0 
-12898    9484  0 0 
-12897    9484  0 0 
-12896    10024 0 0 
-12895    9898  0 0 
-12894    9898  0 0 
-12893    9898  0 0 
-12892    12011 0 0 
-12891    10305 0 0 
-12890    10305 0 0 
-12889    10305 0 0 
-12888    10697 0 0 
-12887    10697 0 0 
-12886    10697 0 0 
-12885    10697 0 0 
-12884    11225 0 0 
-12883    11089 0 0 
-12882    11089 0 0 
-12881    11089 0 0 
-12880    8177  0 0 
-12879    5618  0 0 
-12878    5618  0 0 
-12877    5618  0 0 
-12876    6142  0 0 
-12875    5886  0 0 
-12874    5886  0 0 
-12873    5886  0 0 
-12872    8094  0 0 
-12871    6408  0 0 
-12870    6408  0 0 
-12869    6408  0 0 
-12868    6937  0 0 
-12867    6937  0 0 
-12866    6937  0 0 
-12865    6937  0 0 
-12864    7965  0 0 
-12863    7445  0 0 
-12862    7445  0 0 
-12861    7445  0 0 
-12860    8189  0 0 
-12859    7929  0 0 
-12858    7929  0 0 
-12857    7929  0 0 
-12856    14041 0 0 
-12855    8401  0 0 
-12854    8401  0 0 
-12853    8401  0 0 
-12852    8861  0 0 
-12851    8863  0 0 
-12850    8863  0 0 
-12849    8863  0 0 
-12848    9951  0 0 
-12847    9309  0 0 
-12846    9309  0 0 
-12845    9309  0 0 
-12844    9755  0 0 
-12843    9747  0 0 
-12842    9747  0 0 
-12841    9747  0 0 
-12840    10195 0 0 
-12839    10177 0 0 
-12838    10177 0 0 
-12837    10177 0 0 
-12836    12261 0 0 
-12835    10598 0 0 
-12834    10598 0 0 
-12833    10598 0 0 
-12832    11263 0 0 
-12831    11005 0 0 
-12830    11005 0 0 
-12829    11005 0 0 
-12828    11919 0 0 
-12827    11407 0 0 
-12826    11407 0 0 
-12825    11407 0 0 
-12824    8143  0 0 
-12823    5956  0 0 
-12822    5956  0 0 
-12821    5956  0 0 
-12820    8028  0 0 
-12819    6236  0 0 
-12818    6236  0 0 
-12817    6236  0 0 
-12816    6768  0 0 
-12815    6770  0 0 
-12814    6770  0 0 
-12813    6770  0 0 
-12812    7838  0 0 
-12811    7310  0 0 
-12810    7310  0 0 
-12809    7310  0 0 
-12808    7839  0 0 
-12807    7829  0 0 
-12806    7829  0 0 
-12805    7829  0 0 
-12804    13975 0 0 
-12803    8326  0 0 
-12802    8326  0 0 
-12801    8326  0 0 
-12800    8943  0 0 
-12799    8809  0 0 
-12798    8809  0 0 
-12797    8809  0 0 
-12796    9785  0 0 
-12795    9275  0 0 
-12794    9275  0 0 
-12793    9275  0 0 
-12792    9759  0 0 
-12791    9732  0 0 
-12790    9732  0 0 
-12789    9732  0 0 
-12788    10045 0 0 
-12787    10173 0 0 
-12786    10173 0 0 
-12785    10173 0 0 
-12784    12287 0 0 
-12783    10610 0 0 
-12782    10610 0 0 
-12781    10610 0 0 
-12780    11034 0 0 
-12779    11034 0 0 
-12778    11034 0 0 
-12777    11034 0 0 
-12776    8155  0 0 
-12775    5587  0 0 
-12774    5587  0 0 
-12773    5587  0 0 
-12772    6039  0 0 
-12771    5893  0 0 
-12770    5893  0 0 
-12769    5893  0 0 
-12768    7981  0 0 
-12767    6442  0 0 
-12766    6442  0 0 
-12765    6442  0 0 
-12764    7038  0 0 
-12763    6998  0 0 
-12762    6998  0 0 
-12761    6998  0 0 
-12760    8063  0 0 
-12759    7529  0 0 
-12758    7529  0 0 
-12757    7529  0 0 
-12756    8041  0 0 
-12755    8042  0 0 
-12754    8042  0 0 
-12753    8042  0 0 
-12752    16255 0 0 
-12751    8533  0 0 
-12750    8533  0 0 
-12749    8533  0 0 
-12748    9015  0 0 
-12747    9010  0 0 
-12746    9010  0 0 
-12745    9010  0 0 
-12744    10007 0 0 
-12743    9479  0 0 
-12742    9479  0 0 
-12741    9479  0 0 
-12740    10191 0 0 
-12739    9931  0 0 
-12738    9931  0 0 
-12737    9931  0 0 
-12736    11915 0 0 
-12735    10376 0 0 
-12734    10376 0 0 
-12733    10376 0 0 
-12732    10936 0 0 
-12731    10810 0 0 
-12730    10810 0 0 
-12729    10810 0 0 
-12728    11231 0 0 
-12727    11231 0 0 
-12726    11231 0 0 
-12725    11231 0 0 
-12724    8127  0 0 
-12723    5797  0 0 
-12722    5797  0 0 
-12721    5797  0 0 
-12720    6093  0 0 
-12719    6090  0 0 
-12718    6090  0 0 
-12717    6090  0 0 
-12716    8174  0 0 
-12715    6638  0 0 
-12714    6638  0 0 
-12713    6638  0 0 
-12712    7614  0 0 
-12711    7190  0 0 
-12710    7190  0 0 
-12709    7190  0 0 
-12708    7742  0 0 
-12707    7722  0 0 
-12706    7722  0 0 
-12705    7722  0 0 
-12704    13866 0 0 
-12703    8232  0 0 
-12702    8232  0 0 
-12701    8232  0 0 
-12700    8728  0 0 
-12699    8722  0 0 
-12698    8722  0 0 
-12697    8722  0 0 
-12696    9087  0 0 
-12695    9197  0 0 
-12694    9197  0 0 
-12693    9197  0 0 
-12692    10173 0 0 
-12691    9651  0 0 
-12690    9651  0 0 
-12689    9651  0 0 
-12688    10227 0 0 
-12687    10099 0 0 
-12686    10099 0 0 
-12685    10099 0 0 
-12684    12091 0 0 
-12683    10539 0 0 
-12682    10539 0 0 
-12681    10539 0 0 
-12680    11263 0 0 
-12679    10966 0 0 
-12678    10966 0 0 
-12677    10966 0 0 
-12676    8086  0 0 
-12675    5524  0 0 
-12674    5524  0 0 
-12673    5524  0 0 
-12672    6100  0 0 
-12671    5828  0 0 
-12670    5828  0 0 
-12669    5828  0 0 
-12668    7916  0 0 
-12667    6378  0 0 
-12666    6378  0 0 
-12665    6378  0 0 
-12664    7054  0 0 
-12663    6924  0 0 
-12662    6924  0 0 
-12661    6924  0 0 
-12660    7964  0 0 
-12659    7452  0 0 
-12658    7452  0 0 
-12657    7452  0 0 
-12656    7960  0 0 
-12655    7960  0 0 
-12654    7960  0 0 
-12653    7960  0 0 
-12652    14105 0 0 
-12651    8449  0 0 
-12650    8449  0 0 
-12649    8449  0 0 
-12648    8541  0 0 
-12647    8924  0 0 
-12646    8924  0 0 
-12645    8924  0 0 
-12644    9916  0 0 
-12643    9382  0 0 
-12642    9382  0 0 
-12641    9382  0 0 
-12640    9954  0 0 
-12639    9826  0 0 
-12638    9826  0 0 
-12637    9826  0 0 
-12636    11791 0 0 
-12635    10255 0 0 
-12634    10255 0 0 
-12633    10255 0 0 
-12632    10559 0 0 
-12631    10676 0 0 
-12630    10676 0 0 
-12629    10676 0 0 
-12628    11213 0 0 
-12627    11087 0 0 
-12626    11087 0 0 
-12625    11087 0 0 
-12624    7951  0 0 
-12623    5638  0 0 
-12622    5638  0 0 
-12621    5638  0 0 
-12620    5927  0 0 
-12619    5925  0 0 
-12618    5925  0 0 
-12617    5925  0 0 
-12616    7997  0 0 
-12615    6456  0 0 
-12614    6456  0 0 
-12613    6456  0 0 
-12612    7001  0 0 
-12611    6993  0 0 
-12610    6993  0 0 
-12609    6993  0 0 
-12608    8029  0 0 
-12607    7502  0 0 
-12606    7502  0 0 
-12605    7502  0 0 
-12604    7995  0 0 
-12603    7995  0 0 
-12602    7995  0 0 
-12601    7995  0 0 
-12600    14139 0 0 
-12599    8464  0 0 
-12598    8464  0 0 
-12597    8464  0 0 
-12596    9049  0 0 
-12595    8923  0 0 
-12594    8923  0 0 
-12593    8923  0 0 
-12592    9883  0 0 
-12591    9363  0 0 
-12590    9363  0 0 
-12589    9363  0 0 
-12588    9919  0 0 
-12587    9791  0 0 
-12586    9791  0 0 
-12585    9791  0 0 
-12584    10239 0 0 
-12583    10210 0 0 
-12582    10210 0 0 
-12581    10210 0 0 
-12580    12274 0 0 
-12579    10610 0 0 
-12578    10610 0 0 
-12577    10610 0 0 
-12576    11262 0 0 
-12575    11006 0 0 
-12574    11006 0 0 
-12573    11006 0 0 
-12572    8094  0 0 
-12571    5532  0 0 
-12570    5532  0 0 
-12569    5532  0 0 
-12568    6077  0 0 
-12567    5803  0 0 
-12566    5803  0 0 
-12565    5803  0 0 
-12564    7867  0 0 
-12563    6320  0 0 
-12562    6320  0 0 
-12561    6320  0 0 
-12560    6832  0 0 
-12559    6834  0 0 
-12558    6834  0 0 
-12557    6834  0 0 
-12556    7839  0 0 
-12555    7325  0 0 
-12554    7325  0 0 
-12553    7325  0 0 
-12552    7933  0 0 
-12551    7799  0 0 
-12550    7799  0 0 
-12549    7799  0 0 
-12548    13887 0 0 
-12547    8249  0 0 
-12546    8249  0 0 
-12545    8249  0 0 
-12544    8697  0 0 
-12543    8688  0 0 
-12542    8688  0 0 
-12541    8688  0 0 
-12540    9104  0 0 
-12539    9106  0 0 
-12538    9106  0 0 
-12537    9106  0 0 
-12536    10175 0 0 
-12535    9519  0 0 
-12534    9519  0 0 
-12533    9519  0 0 
-12532    10175 0 0 
-12531    9913  0 0 
-12530    9913  0 0 
-12529    9913  0 0 
-12528    11965 0 0 
-12527    10294 0 0 
-12526    10294 0 0 
-12525    10294 0 0 
-12524    10686 0 0 
-12523    10668 0 0 
-12522    10668 0 0 
-12521    10668 0 0 
-12520    11197 0 0 
-12519    11031 0 0 
-12518    11031 0 0 
-12517    11031 0 0 
-12516    8095  0 0 
-12515    5528  0 0 
-12514    5528  0 0 
-12513    5528  0 0 
-12512    6041  0 0 
-12511    5769  0 0 
-12510    5769  0 0 
-12509    5769  0 0 
-12508    7917  0 0 
-12507    6254  0 0 
-12506    6254  0 0 
-12505    6254  0 0 
-12504    6782  0 0 
-12503    6744  0 0 
-12502    6744  0 0 
-12501    6744  0 0 
-12500    7740  0 0 
-12499    7206  0 0 
-12498    7206  0 0 
-12497    7206  0 0 
-12496    7551  0 0 
-12495    7643  0 0 
-12494    7643  0 0 
-12493    7643  0 0 
-12492    8091  0 0 
-12491    8067  0 0 
-12490    8067  0 0 
-12489    8067  0 0 
-12488    14235 0 0 
-12487    8473  0 0 
-12486    8473  0 0 
-12485    8473  0 0 
-12484    9149  0 0 
-12483    8868  0 0 
-12482    8868  0 0 
-12481    8868  0 0 
-12480    9917  0 0 
-12479    9243  0 0 
-12478    9243  0 0 
-12477    9243  0 0 
-12476    9627  0 0 
-12475    9610  0 0 
-12474    9610  0 0 
-12473    9610  0 0 
-12472    10222 0 0 
-12471    9966  0 0 
-12470    9966  0 0 
-12469    9966  0 0 
-12468    11982 0 0 
-12467    10306 0 0 
-12466    10306 0 0 
-12465    10306 0 0 
-12464    10511 0 0 
-12463    10639 0 0 
-12462    10639 0 0 
-12461    10639 0 0 
-12460    11227 0 0 
-12459    10961 0 0 
-12458    10961 0 0 
-12457    10961 0 0 
-12456    8125  0 0 
-12455    5422  0 0 
-12454    5422  0 0 
-12453    5422  0 0 
-12452    5630  0 0 
-12451    5624  0 0 
-12450    5624  0 0 
-12449    5624  0 0 
-12448    6073  0 0 
-12447    6067  0 0 
-12446    6067  0 0 
-12445    6067  0 0 
-12444    8183  0 0 
-12443    6517  0 0 
-12442    6517  0 0 
-12441    6517  0 0 
-12440    6943  0 0 
-12439    6938  0 0 
-12438    6938  0 0 
-12437    6938  0 0 
-12436    8127  0 0 
-12435    7341  0 0 
-12434    7341  0 0 
-12433    7341  0 0 
-12432    7869  0 0 
-12431    7728  0 0 
-12430    7728  0 0 
-12429    7728  0 0 
-12428    8096  0 0 
-12427    8098  0 0 
-12426    8098  0 0 
-12425    8098  0 0 
-12424    14243 0 0 
-12423    8451  0 0 
-12422    8451  0 0 
-12421    8451  0 0 
-12420    9051  0 0 
-12419    8792  0 0 
-12418    8792  0 0 
-12417    8792  0 0 
-12416    9144  0 0 
-12415    9122  0 0 
-12414    9122  0 0 
-12413    9122  0 0 
-12412    10234 0 0 
-12411    9434  0 0 
-12410    9434  0 0 
-12409    9434  0 0 
-12408    9887  0 0 
-12407    9741  0 0 
-12406    9741  0 0 
-12405    9741  0 0 
-12404    10041 0 0 
-12403    10040 0 0 
-12402    10040 0 0 
-12401    10040 0 0 
-12400    12124 0 0 
-12399    10326 0 0 
-12398    10326 0 0 
-12397    10326 0 0 
-12396    10623 0 0 
-12395    10605 0 0 
-12394    10605 0 0 
-12393    10605 0 0 
-12392    11133 0 0 
-12391    10874 0 0 
-12390    10874 0 0 
-12389    10874 0 0 
-12388    7867  0 0 
-12387    5281  0 0 
-12386    5281  0 0 
-12385    5281  0 0 
-12384    5549  0 0 
-12383    5422  0 0 
-12382    5422  0 0 
-12381    5422  0 0 
-12380    6070  0 0 
-12379    5814  0 0 
-12378    5814  0 0 
-12377    5814  0 0 
-12376    7871  0 0 
-12375    6207  0 0 
-12374    6207  0 0 
-12373    6207  0 0 
-12372    6591  0 0 
-12371    6582  0 0 
-12370    6582  0 0 
-12369    6582  0 0 
-12368    7063  0 0 
-12367    6935  0 0 
-12366    6935  0 0 
-12365    6935  0 0 
-12364    8055  0 0 
-12363    7270  0 0 
-12362    7270  0 0 
-12361    7270  0 0 
-12360    7583  0 0 
-12359    7583  0 0 
-12358    7583  0 0 
-12357    7583  0 0 
-12356    8159  0 0 
-12355    7886  0 0 
-12354    7886  0 0 
-12353    7886  0 0 
-12352    8191  0 0 
-12351    8177  0 0 
-12350    8177  0 0 
-12349    8177  0 0 
-12348    16281 0 0 
-12347    8456  0 0 
-12346    8456  0 0 
-12345    8456  0 0 
-12344    8989  0 0 
-12343    8725  0 0 
-12342    8725  0 0 
-12341    8725  0 0 
-12340    8981  0 0 
-12339    8983  0 0 
-12338    8983  0 0 
-12337    8983  0 0 
-12336    10007 0 0 
-12335    9232  0 0 
-12334    9232  0 0 
-12333    9232  0 0 
-12332    9472  0 0 
-12331    9472  0 0 
-12330    9472  0 0 
-12329    9472  0 0 
-12328    9569  0 0 
-12327    9697  0 0 
-12326    9697  0 0 
-12325    9697  0 0 
-12324    10177 0 0 
-12323    9922  0 0 
-12322    9922  0 0 
-12321    9922  0 0 
-12320    10134 0 0 
-12319    10132 0 0 
-12318    10132 0 0 
-12317    10132 0 0 
-12316    12276 0 0 
-12315    10342 0 0 
-12314    10342 0 0 
-12313    10342 0 0 
-12312    10543 0 0 
-12311    10539 0 0 
-12310    10539 0 0 
-12309    10539 0 0 
-12308    10731 0 0 
-12307    10729 0 0 
-12306    10729 0 0 
-12305    10729 0 0 
-12304    11197 0 0 
-12303    10910 0 0 
-12302    10910 0 0 
-12301    10910 0 0 
-12300    7934  0 0 
-12299    5232  0 0 
-12298    5232  0 0 
-12297    5232  0 0 
-12296    5300  0 0 
-12295    5284  0 0 
-12294    5284  0 0 
-12293    5284  0 0 
-12292    5596  0 0 
-12291    5598  0 0 
-12290    5598  0 0 
-12289    5598  0 0 
-12288    6046  0 0 
-12287    5912  0 0 
-12286    5912  0 0 
-12285    5912  0 0 
-12284    7993  0 0 
-12283    6203  0 0 
-12282    6203  0 0 
-12281    6203  0 0 
-12280    6475  0 0 
-12279    6473  0 0 
-12278    6473  0 0 
-12277    6473  0 0 
-12276    6989  0 0 
-12275    6726  0 0 
-12274    6726  0 0 
-12273    6726  0 0 
-12272    6962  0 0 
-12271    6962  0 0 
-12270    6962  0 0 
-12269    6962  0 0 
-12268    7959  0 0 
-12267    7189  0 0 
-12266    7189  0 0 
-12265    7189  0 0 
-12264    7421  0 0 
-12263    7400  0 0 
-12262    7400  0 0 
-12261    7400  0 0 
-12260    7609  0 0 
-12259    7603  0 0 
-12258    7603  0 0 
-12257    7603  0 0 
-12256    8183  0 0 
-12255    7798  0 0 
-12254    7798  0 0 
-12253    7798  0 0 
-12252    7999  0 0 
-12251    7981  0 0 
-12250    7981  0 0 
-12249    7981  0 0 
-12248    8189  0 0 
-12247    8154  0 0 
-12246    8154  0 0 
-12245    8154  0 0 
-12244    16282 0 0 
-12243    8320  0 0 
-12242    8320  0 0 
-12241    8320  0 0 
-12240    8604  0 0 
-12239    8476  0 0 
-12238    8476  0 0 
-12237    8476  0 0 
-12236    8501  0 0 
-12235    8629  0 0 
-12234    8629  0 0 
-12233    8629  0 0 
-12232    9173  0 0 
-12231    8774  0 0 
-12230    8774  0 0 
-12229    8774  0 0 
-12228    8911  0 0 
-12227    8911  0 0 
-12226    8911  0 0 
-12225    8911  0 0 
-12224    9183  0 0 
-12223    9041  0 0 
-12222    9041  0 0 
-12221    9041  0 0 
-12220    9181  0 0 
-12219    9164  0 0 
-12218    9164  0 0 
-12217    9164  0 0 
-12216    10173 0 0 
-12215    9277  0 0 
-12214    9277  0 0 
-12213    9277  0 0 
-12212    9405  0 0 
-12211    9388  0 0 
-12210    9388  0 0 
-12209    9388  0 0 
-12208    9661  0 0 
-12207    9489  0 0 
-12206    9489  0 0 
-12205    9489  0 0 
-12204    9585  0 0 
-12203    9587  0 0 
-12202    9587  0 0 
-12201    9587  0 0 
-12200    9675  0 0 
-12199    9675  0 0 
-12198    9675  0 0 
-12197    9675  0 0 
-12196    10155 0 0 
-12195    9762  0 0 
